INCIDENT_ID,DATE,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,MULTIPLE_OFFENSE
CR_59722,14-JUN-99,0,17,16,0,0,7,1,0,5,1,174,1.0,103,29,34,1
CR_72647,28-SEP-01,0,3,2,3,5,3,5,1,6,1,316,1.0,72,29,34,1
CR_190731,17-AUG-17,0,45,45,10,3,2,7,2,6,1,0,1.0,72,29,34,1
CR_177798,29-JUN-15,0,47,48,7,3,8,3,4,5,1,313,0.0,48,142,0,1
CR_18725,25-JUL-94,0,3,2,3,5,8,3,1,0,1,0,1.0,72,62,34,1
CR_143534,05-MAY-10,0,16,15,0,0,6,4,1,6,1,174,0.0,18,87,46,1
CR_41222,07-JUN-97,1,4,4,6,5,15,10,1,6,1,249,1.0,54,29,34,1
CR_12824,13-FEB-93,0,16,15,0,0,8,3,1,2,1,303,1.0,72,29,34,1
CR_117878,26-MAR-06,0,37,37,0,0,2,7,1,5,1,249,1.0,72,87,34,1
CR_93965,17-FEB-03,0,32,31,4,1,7,1,1,6,1,249,0.0,98,29,34,1
CR_102424,30-AUG-04,1,36,34,2,1,15,10,0,5,1,174,1.0,103,93,36,0
CR_121329,23-MAY-07,0,6,6,4,1,5,6,0,5,1,174,0.0,112,29,23,1
CR_142991,14-JAN-10,1,5,5,3,5,15,10,0,5,1,249,1.0,103,130,34,1
CR_58555,08-OCT-99,0,4,4,6,5,2,7,0,5,1,316,1.0,72,62,34,1
CR_14320,23-MAR-93,7,26,27,9,0,9,8,4,6,2,249,2.0,112,29,34,1
CR_140623,18-SEP-09,1,42,42,7,3,12,16,0,5,1,299,1.0,92,29,34,1
CR_53012,31-MAR-98,0,25,25,9,0,7,1,1,6,1,249,1.0,72,62,34,1
CR_125176,21-SEP-07,0,37,37,0,0,6,4,0,5,1,249,1.0,103,29,34,1
CR_142938,01-APR-10,0,4,4,6,5,4,2,0,5,1,174,1.0,103,93,34,1
CR_50482,05-JUN-98,0,4,4,6,5,2,7,1,2,2,249,2.0,103,62,34,1
CR_3447,26-MAR-91,0,38,38,10,3,7,1,2,2,1,0,1.0,103,0,34,1
CR_150914,08-DEC-11,0,23,21,4,1,8,3,1,6,1,249,1.0,112,62,34,1
CR_65241,08-AUG-00,0,4,4,6,5,1,0,0,5,1,174,1.0,103,93,34,1
CR_192774,05-FEB-18,1,4,4,6,5,15,10,1,6,2,174,2.0,109,80,34,1
CR_40163,02-MAR-96,0,45,45,10,3,4,2,0,5,3,179,2.0,103,29,36,0
CR_153057,13-OCT-11,0,37,37,0,0,6,4,1,5,1,303,1.0,98,142,34,1
CR_13378,28-AUG-93,0,21,23,4,1,2,7,1,2,1,316,1.0,92,142,34,1
CR_140645,23-FEB-09,0,42,42,7,3,4,2,1,6,1,313,0.0,67,142,0,1
CR_9444,19-JUN-92,0,37,37,0,0,3,5,2,2,1,249,1.0,72,142,34,1
CR_32332,13-DEC-96,0,3,2,3,5,1,0,1,6,1,249,1.0,109,62,34,1
CR_171689,26-AUG-14,0,45,45,10,3,4,2,0,5,1,174,1.0,103,29,34,1
CR_123530,15-SEP-07,0,25,25,9,0,5,6,1,6,2,249,2.0,103,80,34,1
CR_177571,01-JAN-15,0,45,45,10,3,2,7,5,6,2,316,2.0,12,107,34,1
CR_186059,29-MAY-17,0,7,8,7,3,2,7,1,2,1,249,1.0,103,142,34,1
CR_6336,24-JAN-92,0,21,23,4,1,2,7,1,6,1,249,1.0,72,29,34,1
CR_81014,13-OCT-01,1,45,45,10,3,15,10,1,5,1,249,1.0,103,142,34,1
CR_69871,01-DEC-00,0,35,30,3,5,1,0,1,6,1,316,1.0,72,29,34,1
CR_83939,08-AUG-02,1,4,4,6,5,16,12,3,6,1,316,1.0,87,80,34,1
CR_177279,10-APR-15,0,44,44,1,3,2,7,1,2,2,249,2.0,72,142,34,1
CR_4147,21-AUG-91,0,45,45,10,3,1,0,0,5,1,174,1.0,103,93,43,1
CR_172202,04-JUL-14,1,49,49,6,5,16,12,0,5,1,174,1.0,72,119,34,1
CR_159205,20-MAR-12,0,36,34,2,1,7,1,1,6,1,316,1.0,92,62,34,1
CR_118234,27-MAY-06,0,41,41,4,1,5,6,1,6,2,158,2.0,103,103,34,0
CR_104762,11-DEC-05,0,3,2,3,5,3,5,1,6,1,249,1.0,103,29,34,1
CR_25944,07-JUL-95,0,4,4,6,5,2,7,0,5,1,249,1.0,84,62,34,1
CR_140347,12-SEP-09,1,38,38,10,3,16,12,2,6,1,249,1.0,103,29,34,1
CR_71672,24-MAR-00,0,45,45,10,3,1,0,1,2,2,249,2.0,98,142,34,1
CR_48424,15-NOV-97,0,46,46,3,5,5,6,5,6,3,200,2.0,72,142,34,0
CR_31312,28-APR-95,1,43,43,9,0,17,11,1,0,1,174,1.0,103,25,34,1
CR_42331,07-AUG-97,0,4,4,6,5,1,0,1,6,1,249,1.0,24,93,34,1
CR_28981,14-JUN-95,0,33,32,2,1,8,3,0,5,1,174,0.0,112,93,43,1
CR_95190,10-JUL-03,1,36,34,2,1,15,10,0,5,1,249,1.0,92,29,34,1
CR_163357,23-JUL-13,0,23,21,4,1,7,1,1,6,1,330,0.0,42,142,48,1
CR_39296,24-MAY-96,0,37,37,0,0,7,1,0,5,2,249,2.0,103,29,34,1
CR_197688,24-OCT-18,0,45,45,10,3,8,3,1,6,1,316,1.0,103,0,34,1
CR_19011,17-SEP-94,0,4,4,6,5,2,7,1,6,1,249,1.0,103,103,34,1
CR_85275,02-MAR-02,0,21,23,4,1,2,7,1,6,1,249,1.0,103,14,34,1
CR_191928,03-JUL-18,0,4,4,6,5,4,2,1,2,1,0,1.0,72,80,34,1
CR_176018,20-MAY-15,0,33,32,2,1,7,1,0,5,1,174,0.0,103,93,43,1
CR_8511,23-MAR-92,0,36,34,2,1,1,0,1,6,1,249,1.0,92,29,34,1
CR_166632,09-OCT-13,1,49,49,6,5,15,10,1,0,1,316,1.0,2,142,34,1
CR_90713,25-AUG-03,0,4,4,6,5,5,6,2,6,2,316,2.0,34,29,34,1
CR_177642,06-JUN-15,0,45,45,10,3,1,0,1,5,1,249,1.0,92,29,34,1
CR_78398,17-OCT-01,0,33,32,2,1,5,6,0,5,1,174,0.0,103,29,43,1
CR_135731,23-AUG-09,0,4,4,6,5,1,0,0,5,1,174,0.0,24,93,0,1
CR_190209,05-JUN-17,0,39,39,6,5,4,2,1,6,1,174,0.0,103,130,0,1
CR_192287,18-SEP-18,0,4,4,6,5,1,0,1,2,1,316,1.0,72,80,34,1
CR_98868,05-SEP-04,7,6,6,4,1,9,8,1,6,1,249,1.0,112,29,34,1
CR_180852,18-SEP-16,1,22,22,7,3,15,10,1,6,1,316,1.0,12,29,34,1
CR_110991,25-MAY-05,0,44,44,1,3,4,2,1,5,1,174,0.0,18,133,46,1
CR_120344,05-NOV-07,0,4,4,6,5,1,0,1,5,1,316,1.0,98,138,34,1
CR_61333,21-OCT-99,0,28,28,3,5,5,6,0,5,1,174,0.0,92,142,48,1
CR_163139,25-FEB-13,0,21,23,4,1,2,7,1,6,1,249,1.0,103,103,34,1
CR_103053,10-MAY-04,0,38,38,10,3,7,1,2,6,1,174,1.0,34,130,34,1
CR_119984,29-AUG-07,0,4,4,6,5,4,2,1,6,1,316,1.0,72,62,34,1
CR_14631,28-APR-93,0,33,32,2,1,9,8,1,6,1,249,1.0,112,103,34,1
CR_186627,19-SEP-17,0,17,16,0,0,2,7,1,6,2,127,2.0,103,107,34,1
CR_73785,23-SEP-01,0,4,4,6,5,1,0,1,6,1,249,1.0,98,130,34,1
CR_8990,21-MAY-92,0,36,34,2,1,5,6,1,2,1,249,1.0,92,142,34,1
CR_144187,01-APR-10,0,21,23,4,1,2,7,1,6,1,249,1.0,103,29,34,1
CR_61737,04-NOV-99,0,33,32,2,1,7,1,0,5,1,174,0.0,112,29,43,1
CR_107480,31-JUL-05,0,21,23,4,1,2,7,1,6,1,249,1.0,84,29,34,1
CR_195296,15-NOV-18,0,28,28,3,5,5,6,1,6,1,174,1.0,72,0,34,1
CR_183541,01-NOV-16,1,44,44,1,3,15,10,1,2,1,316,1.0,59,29,34,1
CR_159286,01-MAY-12,1,37,37,0,0,16,12,0,5,1,244,1.0,103,0,34,1
CR_130776,20-OCT-08,0,24,24,0,0,6,4,0,5,1,174,0.0,92,29,23,1
CR_198760,28-JUN-18,0,51,50,7,3,6,4,1,2,1,218,0.0,72,142,48,1
CR_51454,19-JUN-98,0,16,15,0,0,6,4,3,3,1,316,1.0,103,130,34,1
CR_82916,09-MAY-02,0,4,4,6,5,1,0,0,5,2,249,2.0,48,80,34,1
CR_137592,07-MAY-09,0,21,23,4,1,8,3,1,6,1,162,1.0,42,142,34,1
CR_2602,29-APR-91,0,36,34,2,1,1,0,2,5,1,249,1.0,92,130,34,1
CR_143157,29-AUG-10,0,6,6,4,1,5,6,1,6,1,249,1.0,48,29,34,1
CR_197013,11-JAN-18,1,39,39,6,5,15,10,0,5,1,174,0.0,72,29,23,1
CR_95348,22-AUG-03,0,37,37,0,0,6,4,0,5,1,174,0.0,18,138,0,1
CR_176117,03-SEP-15,0,36,34,2,1,6,4,1,6,1,174,0.0,103,29,43,1
CR_5475,13-APR-92,0,9,10,7,3,5,6,1,6,1,174,1.0,103,93,34,1
CR_152633,12-SEP-11,0,36,34,2,1,1,0,1,2,1,316,1.0,92,93,34,1
CR_100228,11-APR-04,1,22,22,7,3,15,10,2,2,1,316,1.0,92,130,34,1
CR_143206,20-JAN-10,0,6,6,4,1,6,4,0,5,1,249,1.0,103,93,34,1
CR_108211,11-OCT-05,0,24,24,0,0,6,4,1,6,2,249,2.0,113,29,34,1
CR_59123,29-JAN-99,0,9,10,7,3,4,2,1,6,1,316,1.0,112,29,34,1
CR_30356,24-MAR-95,1,36,34,2,1,15,10,0,5,1,249,1.0,92,130,34,1
CR_168889,18-SEP-14,0,21,23,4,1,6,4,1,5,1,174,0.0,72,93,0,1
CR_162133,12-AUG-13,0,6,6,4,1,6,4,1,5,1,174,0.0,109,93,0,1
CR_154663,13-MAR-12,0,4,4,6,5,5,6,1,6,1,174,0.0,18,138,46,1
CR_65304,09-OCT-00,0,4,4,6,5,1,0,0,5,1,174,1.0,103,80,34,1
CR_80390,02-FEB-01,0,39,39,6,5,2,7,2,2,1,316,1.0,72,142,34,1
CR_177313,23-MAR-15,1,44,44,1,3,15,10,1,6,1,316,1.0,111,29,34,1
CR_2443,12-JUL-91,0,35,30,3,5,2,7,0,5,1,174,1.0,103,29,34,1
CR_154758,30-OCT-12,0,4,4,6,5,6,4,1,6,1,249,1.0,109,29,34,1
CR_50357,08-APR-98,0,4,4,6,5,2,7,1,2,1,316,1.0,72,142,34,1
CR_140244,11-OCT-09,0,37,37,0,0,7,1,5,6,2,128,2.0,103,119,34,0
CR_164642,17-AUG-13,0,34,33,3,5,2,7,1,6,1,0,1.0,72,0,34,1
CR_175890,22-DEC-15,0,33,32,2,1,6,4,0,5,1,249,1.0,116,130,34,1
CR_159640,21-SEP-12,7,42,42,7,3,9,8,2,2,1,316,1.0,72,142,34,1
CR_151906,22-MAR-11,0,33,32,2,1,5,6,1,6,1,249,1.0,112,29,34,1
CR_45879,24-OCT-97,0,33,32,2,1,7,1,2,6,1,0,1.0,34,29,34,1
CR_140502,19-APR-09,0,40,40,2,1,5,6,0,5,3,249,3.0,72,14,34,1
CR_128545,01-MAY-08,1,4,4,6,5,16,12,1,6,2,43,1.0,103,130,34,0
CR_146497,01-FEB-10,7,36,34,2,1,9,8,0,5,2,174,0.0,92,93,43,1
CR_61419,21-JUL-99,0,32,31,4,1,6,4,2,6,1,249,1.0,116,62,34,1
CR_46852,08-JAN-97,0,36,34,2,1,1,0,1,5,1,249,1.0,92,29,34,1
CR_155490,08-OCT-12,1,4,4,6,5,16,12,1,6,1,316,1.0,72,62,34,1
CR_88338,19-JUN-02,0,40,40,2,1,1,0,0,5,1,174,1.0,103,29,34,1
CR_13990,07-OCT-93,0,22,22,7,3,2,7,1,6,1,316,1.0,72,29,34,1
CR_197128,11-DEC-18,1,39,39,6,5,15,10,0,5,2,174,2.0,103,80,34,1
CR_132054,28-AUG-08,0,33,32,2,1,7,1,1,6,1,249,1.0,116,80,34,1
CR_17587,25-OCT-93,1,45,45,10,3,15,10,0,5,1,0,1.0,59,29,34,1
CR_102536,23-FEB-04,0,36,34,2,1,1,0,0,5,1,174,0.0,92,130,43,1
CR_54433,10-MAR-98,0,36,34,2,1,1,0,0,5,1,316,1.0,92,29,34,1
CR_3530,11-NOV-91,0,38,38,10,3,3,5,1,2,2,316,2.0,24,142,34,1
CR_139469,05-APR-09,1,36,34,2,1,15,10,0,5,2,174,0.0,92,93,43,1
CR_160810,21-JUN-12,0,50,51,0,0,5,6,0,5,1,174,1.0,103,29,34,1
CR_132473,12-AUG-08,1,36,34,2,1,15,10,0,5,2,174,0.0,92,93,43,1
CR_161029,16-NOV-13,0,3,2,3,5,1,0,1,6,1,316,1.0,98,80,34,1
CR_4560,28-FEB-92,0,3,2,3,5,2,7,1,6,1,316,1.0,12,0,34,1
CR_71983,03-APR-00,0,47,48,7,3,4,2,1,2,1,249,1.0,72,142,34,1
CR_101658,26-NOV-04,0,33,32,2,1,6,4,0,5,1,174,0.0,112,93,43,1
CR_26492,03-MAR-95,0,6,6,4,1,6,4,0,5,1,174,0.0,92,138,46,1
CR_93506,26-JAN-03,0,24,24,0,0,7,1,1,2,1,174,0.0,12,142,0,1
CR_84171,20-DEC-02,0,6,6,4,1,5,6,2,3,2,316,0.0,112,29,34,1
CR_99372,13-AUG-04,0,16,15,0,0,5,6,0,5,1,174,0.0,109,133,0,1
CR_148782,13-AUG-11,0,4,4,6,5,1,0,0,5,1,174,1.0,98,130,34,1
CR_168570,05-SEP-14,0,18,18,9,0,3,5,1,2,1,249,1.0,103,62,34,1
CR_6469,19-APR-92,1,22,22,7,3,15,10,1,6,1,0,1.0,72,29,34,1
CR_95536,11-SEP-03,0,38,38,10,3,7,1,2,6,1,174,1.0,98,130,34,1
CR_122561,16-SEP-07,4,22,22,7,3,9,8,1,2,1,102,1.0,103,29,34,1
CR_86494,10-MAR-02,0,30,35,7,3,2,7,1,6,1,316,1.0,109,107,34,1
CR_165870,06-MAR-13,1,42,42,7,3,15,10,1,6,1,249,1.0,42,29,34,1
CR_90747,22-SEP-03,0,4,4,6,5,6,4,1,6,1,249,1.0,34,62,34,1
CR_41983,27-SEP-97,0,4,4,6,5,6,4,1,6,2,179,1.0,103,29,34,0
CR_69916,11-FEB-00,0,35,30,3,5,4,2,3,6,1,0,1.0,98,0,34,1
CR_120167,09-AUG-07,0,4,4,6,5,1,0,0,5,1,174,1.0,72,93,34,1
CR_16886,23-JUN-93,0,39,39,6,5,3,5,2,2,1,299,1.0,98,62,34,1
CR_36471,19-MAY-96,0,23,21,4,1,5,6,1,6,1,174,1.0,92,14,34,1
CR_44914,27-SEP-97,0,24,24,0,0,6,4,3,6,1,0,1.0,72,29,34,1
CR_193834,31-JUL-18,0,17,16,0,0,2,7,1,5,2,43,1.0,103,119,34,0
CR_15756,28-FEB-93,0,36,34,2,1,1,0,0,2,1,303,1.0,92,142,34,1
CR_119487,16-JUN-06,0,50,51,0,0,2,7,1,5,1,174,1.0,103,29,34,1
CR_164397,16-OCT-13,0,33,32,2,1,6,4,0,5,1,249,1.0,72,77,34,1
CR_182458,23-NOV-16,0,36,34,2,1,1,0,1,5,1,174,0.0,92,93,43,1
CR_55674,24-MAR-98,1,42,42,7,3,15,10,1,5,1,249,1.0,103,29,34,1
CR_132708,02-NOV-08,0,36,34,2,1,1,0,2,3,3,0,3.0,92,62,34,1
CR_142418,30-MAY-10,0,4,4,6,5,3,5,1,6,6,16,2.0,103,80,34,0
CR_135890,19-JUL-09,0,4,4,6,5,3,5,0,5,1,174,1.0,98,107,34,1
CR_174110,12-OCT-15,0,17,16,0,0,2,7,5,6,1,316,1.0,12,87,34,1
CR_191892,21-APR-18,2,3,2,3,5,9,8,1,6,2,316,2.0,72,62,34,1
CR_48054,26-AUG-97,0,45,45,10,3,8,3,8,6,1,316,1.0,113,29,34,1
CR_21707,28-OCT-94,0,35,30,3,5,4,2,5,6,1,316,1.0,98,80,34,1
CR_190573,18-AUG-17,1,44,44,1,3,12,16,1,6,1,316,1.0,111,29,34,1
CR_170924,12-JUN-14,0,37,37,0,0,5,6,1,2,1,249,1.0,34,62,34,1
CR_20178,01-MAY-94,0,22,22,7,3,6,4,1,6,1,249,1.0,72,29,34,1
CR_87760,15-MAY-02,1,36,34,2,1,15,10,1,2,1,249,1.0,92,93,34,1
CR_14559,18-APR-93,0,33,32,2,1,6,4,2,6,2,249,2.0,92,93,34,1
CR_91463,19-APR-03,0,5,5,3,5,3,5,3,3,1,249,0.0,72,29,34,1
CR_178407,08-AUG-16,0,3,2,3,5,1,0,1,5,1,249,1.0,18,87,34,1
CR_113618,18-JUN-06,0,5,5,3,5,8,3,1,6,2,200,2.0,103,80,34,0
CR_126095,29-JUN-07,0,44,44,1,3,2,7,0,5,1,174,1.0,103,53,34,1
CR_181311,04-SEP-16,0,24,24,0,0,5,6,2,2,7,210,5.0,72,142,39,0
CR_48101,01-OCT-97,0,45,45,10,3,5,6,0,6,1,249,1.0,103,124,34,1
CR_107721,07-MAY-05,1,22,22,7,3,15,10,1,6,1,316,1.0,92,29,34,1
CR_57392,16-NOV-99,0,4,4,6,5,1,0,1,6,1,316,1.0,72,62,34,1
CR_148900,28-DEC-11,1,4,4,6,5,15,10,1,6,1,0,1.0,103,80,34,1
CR_157273,01-NOV-12,1,24,24,0,0,15,10,0,5,1,74,1.0,54,136,34,1
CR_158736,05-AUG-12,0,36,34,2,1,1,0,0,5,2,174,0.0,92,29,43,1
CR_184008,18-JUN-16,0,49,49,6,5,7,1,1,6,2,0,2.0,84,29,34,1
CR_93652,12-JUN-03,0,25,25,9,0,3,5,0,5,1,174,0.0,92,103,43,1
CR_127287,23-OCT-08,0,3,2,3,5,1,0,0,5,1,174,1.0,112,93,34,1
CR_17412,02-JUL-93,0,41,41,4,1,4,2,2,6,2,316,2.0,67,107,34,1
CR_8782,18-SEP-92,0,36,34,2,1,1,0,0,5,1,0,1.0,92,142,34,1
CR_137423,14-DEC-09,7,19,19,1,3,9,8,1,2,1,316,1.0,112,62,34,1
CR_45221,23-FEB-97,0,24,24,0,0,7,1,2,2,1,174,1.0,92,142,34,1
CR_172180,07-JUN-14,0,49,49,6,5,5,6,1,6,1,249,1.0,103,29,34,1
CR_87207,29-DEC-02,0,36,34,2,1,6,4,1,2,1,0,1.0,92,29,34,1
CR_31846,06-APR-95,1,49,49,6,5,15,10,3,6,1,249,1.0,72,80,34,1
CR_42112,14-SEP-97,0,4,4,6,5,4,2,1,6,1,316,1.0,72,62,34,1
CR_190200,05-APR-17,0,39,39,6,5,4,2,1,6,1,316,1.0,72,29,34,1
CR_185049,14-JUN-17,0,4,4,6,5,1,0,1,6,1,316,1.0,72,14,34,1
CR_65941,28-JAN-00,1,4,4,6,5,15,10,2,6,2,249,2.0,116,29,34,1
CR_37956,10-NOV-96,0,33,32,2,1,6,4,1,6,1,316,1.0,113,29,34,1
CR_138488,12-AUG-09,0,26,27,9,0,3,5,1,6,1,249,1.0,103,29,34,1
CR_102210,30-MAY-04,0,33,32,2,1,8,3,0,5,1,174,0.0,92,80,50,1
CR_1611,15-JUL-91,0,33,32,2,1,8,3,0,5,1,174,0.0,92,29,43,1
CR_24728,23-OCT-95,0,4,4,6,5,3,5,0,5,1,249,1.0,34,29,34,1
CR_42602,06-JUN-97,0,4,4,6,5,2,7,2,2,1,316,1.0,12,62,34,1
CR_43152,14-JUL-97,0,6,6,4,1,5,6,5,6,1,0,1.0,72,29,34,1
CR_4213,11-OCT-91,7,47,48,7,3,9,8,5,6,1,249,1.0,112,103,34,1
CR_144286,25-FEB-10,1,22,22,7,3,15,10,0,5,1,174,0.0,92,29,0,1
CR_151406,12-FEB-11,0,25,25,9,0,6,4,1,5,1,249,1.0,72,130,34,1
CR_21176,18-JUL-94,0,33,32,2,1,7,1,0,5,1,174,0.0,116,62,0,1
CR_195823,10-OCT-18,7,33,32,2,1,9,8,0,5,1,249,1.0,110,93,34,1
CR_17181,21-SEP-93,0,40,40,2,1,1,0,1,5,1,174,1.0,103,80,34,1
CR_146111,20-JUL-10,0,36,34,2,1,1,0,0,5,1,174,1.0,92,29,36,0
CR_31513,16-OCT-95,0,45,45,10,3,6,4,0,5,1,174,0.0,112,93,48,1
CR_139575,31-AUG-09,0,36,34,2,1,1,0,1,6,1,249,1.0,103,29,34,1
CR_170199,28-MAY-14,0,33,32,2,1,6,4,1,6,1,249,1.0,103,80,34,1
CR_170070,27-JAN-14,0,33,32,2,1,8,3,0,5,1,174,0.0,112,93,43,1
CR_49067,01-JUN-98,0,3,2,3,5,5,6,2,6,1,174,1.0,12,29,34,1
CR_139540,13-JAN-09,0,36,34,2,1,1,0,0,5,1,174,1.0,92,93,36,0
CR_145333,04-AUG-10,0,33,32,2,1,6,4,0,5,1,174,0.0,92,133,43,1
CR_77127,18-FEB-01,0,22,22,7,3,7,1,0,5,1,174,0.0,112,29,23,1
CR_180742,05-MAY-16,0,21,23,4,1,2,7,1,2,1,249,1.0,103,140,34,1
CR_14108,29-OCT-93,0,24,24,0,0,5,6,0,5,2,249,2.0,24,29,34,1
CR_181636,15-OCT-16,1,30,35,7,3,16,12,0,5,1,249,1.0,92,29,34,1
CR_42663,13-NOV-97,0,4,4,6,5,2,7,3,6,1,0,1.0,2,29,34,1
CR_183661,21-AUG-16,0,45,45,10,3,3,5,0,5,3,0,3.0,103,80,34,1
CR_188055,30-JAN-17,0,24,24,0,0,5,6,1,6,1,249,1.0,103,6,34,1
CR_86110,16-SEP-02,0,24,24,0,0,5,6,1,6,1,316,0.0,72,29,34,1
CR_8123,21-APR-92,0,33,32,2,1,8,3,1,6,1,249,1.0,72,62,34,1
CR_108880,24-MAY-05,0,29,29,9,0,4,2,1,6,1,249,1.0,116,29,34,1
CR_173468,06-SEP-15,0,4,4,6,5,5,6,1,5,1,249,1.0,97,80,34,1
CR_198339,05-SEP-18,0,49,49,6,5,7,1,2,6,1,313,0.0,67,6,0,1
CR_110763,18-FEB-05,0,40,40,2,1,1,0,2,6,1,0,1.0,72,93,34,1
CR_45813,25-MAR-97,0,33,32,2,1,7,1,0,5,1,174,0.0,92,93,43,1
CR_31367,22-AUG-95,0,45,45,10,3,4,2,1,5,1,249,1.0,109,14,34,1
CR_52684,15-SEP-98,0,24,24,0,0,6,4,0,5,1,174,1.0,98,93,34,1
CR_129278,19-DEC-08,0,9,10,7,3,5,6,3,2,1,316,1.0,72,107,34,1
CR_186433,27-MAR-17,0,15,14,3,5,5,6,3,6,3,316,3.0,103,80,34,1
CR_113317,18-APR-06,0,4,4,6,5,5,6,1,1,1,316,1.0,109,130,34,1
CR_152290,13-MAR-11,0,33,32,2,1,7,1,0,5,1,174,0.0,98,93,43,1
CR_34300,19-OCT-96,0,4,4,6,5,5,6,2,6,2,0,2.0,72,29,34,1
CR_20124,05-MAY-94,1,22,22,7,3,15,10,1,2,1,249,1.0,112,142,34,1
CR_135513,16-SEP-09,0,4,4,6,5,4,2,0,5,1,174,0.0,103,29,0,1
CR_127423,01-JUN-08,0,4,4,6,5,3,5,1,2,1,0,1.0,72,62,34,1
CR_13542,12-DEC-93,0,21,23,4,1,2,7,3,6,3,316,3.0,12,80,34,1
CR_151388,26-NOV-11,0,25,25,9,0,3,5,1,2,1,316,1.0,72,80,34,1
CR_93790,16-MAY-03,0,26,27,9,0,5,6,0,5,1,174,1.0,112,103,34,1
CR_122369,28-JUL-07,0,21,23,4,1,2,7,1,6,1,249,1.0,103,14,34,1
CR_75514,12-SEP-01,0,9,10,7,3,8,3,1,5,1,249,1.0,103,93,34,1
CR_38065,08-OCT-96,0,33,32,2,1,7,1,0,5,1,174,0.0,18,29,46,1
CR_162432,03-APR-13,1,11,11,7,3,15,10,1,6,1,316,1.0,109,14,34,1
CR_124481,27-OCT-07,0,33,32,2,1,9,8,0,5,1,174,0.0,59,93,23,1
CR_117885,02-APR-06,0,37,37,0,0,2,7,0,5,1,174,1.0,103,80,34,1
CR_152414,02-JAN-11,0,36,34,2,1,3,5,1,2,1,316,1.0,92,130,34,1
CR_75355,30-JUL-01,0,6,6,4,1,5,6,1,2,1,0,1.0,103,142,34,1
CR_7378,18-MAR-92,0,33,32,2,1,7,1,1,6,1,249,1.0,59,29,34,1
CR_42060,14-NOV-97,1,4,4,6,5,15,10,0,5,1,174,1.0,103,80,34,1
CR_79739,15-OCT-01,1,36,34,2,1,15,10,0,5,1,249,1.0,92,93,34,1
CR_39736,27-JUN-96,1,39,39,6,5,15,10,5,6,1,249,1.0,103,29,34,1
CR_101064,14-AUG-04,0,25,25,9,0,5,6,1,5,1,174,1.0,103,62,34,1
CR_86391,09-OCT-02,0,26,27,9,0,3,5,5,2,1,316,1.0,2,14,34,1
CR_24523,06-JUL-95,0,3,2,3,5,1,0,0,5,1,249,1.0,103,29,34,1
CR_193954,25-APR-18,1,19,19,1,3,16,12,0,5,2,128,0.0,18,129,46,0
CR_139174,05-DEC-09,0,33,32,2,1,7,1,0,5,1,174,0.0,112,62,43,1
CR_188120,01-OCT-17,0,24,24,0,0,6,4,0,5,1,249,1.0,103,29,34,1
CR_121855,08-AUG-07,1,16,15,0,0,16,12,0,5,1,174,1.0,103,29,34,1
CR_23693,23-OCT-94,0,45,45,10,3,3,5,2,6,1,249,1.0,92,62,34,1
CR_165854,30-JAN-13,0,42,42,7,3,8,3,1,2,1,325,1.0,103,124,34,1
CR_63208,12-OCT-99,0,40,40,2,1,1,0,0,5,1,174,1.0,72,29,34,1
CR_187236,16-DEC-17,7,21,23,4,1,9,8,0,5,1,174,0.0,103,29,23,1
CR_8708,23-MAY-92,0,36,34,2,1,1,0,0,5,1,303,1.0,92,29,34,1
CR_99877,12-MAR-04,0,21,23,4,1,5,6,0,5,1,127,0.0,112,0,34,1
CR_177694,10-FEB-15,0,46,46,3,5,4,2,2,3,2,0,2.0,98,29,34,1
CR_90947,27-APR-03,1,4,4,6,5,15,10,1,6,1,316,1.0,98,80,34,1
CR_86281,04-FEB-02,1,25,25,9,0,17,11,1,6,1,316,1.0,112,29,34,1
CR_84118,14-MAY-02,0,6,6,4,1,7,1,1,5,1,249,1.0,103,93,34,1
CR_136190,08-FEB-09,0,4,4,6,5,2,7,3,3,1,249,1.0,103,29,34,1
CR_99798,14-NOV-04,7,21,23,4,1,9,8,2,6,1,249,0.0,112,29,34,1
CR_38846,02-JAN-96,0,36,34,2,1,1,0,0,5,1,174,0.0,18,93,46,1
CR_1516,16-JUL-91,0,26,27,9,0,3,5,5,6,1,0,1.0,72,29,34,1
CR_86902,24-OCT-02,0,33,32,2,1,8,3,1,0,1,316,1.0,98,29,34,1
CR_42110,23-JUL-97,0,4,4,6,5,4,2,3,6,2,249,2.0,54,14,34,1
CR_73953,25-MAY-01,0,4,4,6,5,5,6,1,6,1,316,1.0,24,62,34,1
CR_152858,08-NOV-11,0,36,34,2,1,5,6,0,5,1,249,1.0,92,93,34,1
CR_44300,21-JUN-97,0,21,23,4,1,2,7,2,6,1,249,1.0,72,6,34,1
CR_130174,24-NOV-08,0,21,23,4,1,6,4,0,5,1,174,0.0,92,93,23,1
CR_126513,23-JUN-07,1,47,48,7,3,15,10,1,2,1,174,1.0,103,29,34,1
CR_154605,11-AUG-12,0,4,4,6,5,6,4,1,6,7,179,4.0,103,93,34,0
CR_24907,10-FEB-95,0,4,4,6,5,1,0,1,2,1,249,1.0,112,142,34,1
CR_2865,23-AUG-91,0,36,34,2,1,1,0,1,6,1,249,1.0,92,29,34,1
